Id,UserId,Name,Date,Class,TagBased
38,25,Autobiographer,2015-01-27T21:02:47.387,3,False
39,24,Organizer,2015-01-27T21:02:47.387,3,False
40,8,Custodian,2015-01-27T21:02:47.387,3,False
41,33,Autobiographer,2015-01-27T21:07:47.280,3,False
42,32,Autobiographer,2015-01-27T21:07:47.280,3,False
43,3,Supporter,2015-01-27T21:07:47.280,3,False
44,31,Supporter,2015-01-27T21:07:47.280,3,False
45,24,Teacher,2015-01-27T21:07:47.280,3,False
46,36,Autobiographer,2015-01-27T21:12:47.283,3,False
47,35,Autobiographer,2015-01-27T21:12:47.283,3,False
48,34,Autobiographer,2015-01-27T21:12:47.283,3,False
49,22,Student,2015-01-27T21:12:47.283,3,False
50,23,Supporter,2015-01-27T21:12:47.283,3,False
51,26,Informed,2015-01-27T21:18:59.710,3,False
52,37,Autobiographer,2015-01-27T21:24:37.950,3,False
53,4,Editor,2015-01-27T21:24:37.950,3,False
54,10,Precognitive,2015-01-27T21:24:38.043,3,False
55,19,Scholar,2015-01-27T21:24:37.950,3,False
56,14,Precognitive,2015-01-27T21:24:38.043,3,False
57,16,Precognitive,2015-01-27T21:24:38.043,3,False
58,37,Precognitive,2015-01-27T21:24:38.043,3,False
59,11,Precognitive,2015-01-27T21:24:38.043,3,False
60,18,Precognitive,2015-01-27T21:24:38.043,3,False
61,16,Supporter,2015-01-27T21:24:37.950,3,False
62,25,Supporter,2015-01-27T21:24:37.950,3,False
63,33,Supporter,2015-01-27T21:24:37.950,3,False
64,26,Teacher,2015-01-27T21:24:37.950,3,False
65,16,Scholar,2015-01-27T21:29:38.123,3,False
66,19,Student,2015-01-27T21:29:38.123,3,False
67,25,Student,2015-01-27T21:29:38.123,3,False
68,31,Student,2015-01-27T21:29:38.123,3,False
69,34,Custodian,2015-01-27T21:29:38.123,3,False
70,21,Editor,2015-01-27T21:34:38.177,3,False
71,26,Supporter,2015-01-27T21:34:38.177,3,False
72,34,Supporter,2015-01-27T21:34:38.177,3,False
73,39,Teacher,2015-01-27T21:34:38.177,3,False
74,44,Autobiographer,2015-01-27T21:39:43.200,3,False
75,41,Autobiographer,2015-01-27T21:39:43.200,3,False
76,23,Student,2015-01-27T21:39:43.200,3,False
77,44,Supporter,2015-01-27T21:39:43.200,3,False
78,45,Autobiographer,2015-01-27T21:44:43.120,3,False
79,39,Editor,2015-01-27T21:44:43.120,3,False
80,43,Supporter,2015-01-27T21:44:43.120,3,False
81,46,Autobiographer,2015-01-27T21:49:43.103,3,False
82,4,Scholar,2015-01-27T21:49:43.103,3,False
83,34,Student,2015-01-27T21:49:43.103,3,False
84,39,Supporter,2015-01-27T21:49:43.103,3,False
85,41,Supporter,2015-01-27T21:57:20.840,3,False
86,49,Autobiographer,2015-01-27T22:02:20.727,3,False
87,48,Autobiographer,2015-01-27T22:02:20.727,3,False
88,46,Supporter,2015-01-27T22:02:20.727,3,False
89,47,Supporter,2015-01-27T22:02:20.727,3,False
90,42,Teacher,2015-01-27T22:02:20.727,3,False
91,52,Autobiographer,2015-01-27T22:07:20.793,3,False
92,50,Autobiographer,2015-01-27T22:07:20.793,3,False
93,41,Custodian,2015-01-27T22:07:20.793,3,False
94,53,Autobiographer,2015-01-27T22:12:23.113,3,False
95,48,Student,2015-01-27T22:12:23.113,3,False
96,48,Supporter,2015-01-27T22:12:23.113,3,False
97,52,Supporter,2015-01-27T22:12:23.113,3,False
98,52,Teacher,2015-01-27T22:12:23.113,3,False
99,48,Custodian,2015-01-27T22:12:23.113,3,False
100,54,Autobiographer,2015-01-27T22:17:23.083,3,False
101,4,Mortarboard,2015-01-27T22:13:35.157,3,False
102,55,Autobiographer,2015-01-27T22:22:23.063,3,False
103,39,Self-Learner,2015-01-27T22:22:23.063,3,False
104,39,Student,2015-01-27T22:22:23.063,3,False
105,53,Supporter,2015-01-27T22:22:23.063,3,False
106,54,Supporter,2015-01-27T22:22:23.063,3,False
107,57,Supporter,2015-01-27T22:22:23.063,3,False
108,56,Custodian,2015-01-27T22:22:23.063,3,False
109,51,Precognitive,2015-01-27T22:24:38.007,3,False
110,56,Precognitive,2015-01-27T22:24:38.007,3,False
111,42,Precognitive,2015-01-27T22:24:38.007,3,False
112,61,Autobiographer,2015-01-27T22:27:29.967,3,False
113,59,Autobiographer,2015-01-27T22:27:29.967,3,False
114,44,Student,2015-01-27T22:27:29.967,3,False
115,59,Supporter,2015-01-27T22:27:29.967,3,False
116,61,Supporter,2015-01-27T22:27:29.967,3,False
117,54,Teacher,2015-01-27T22:27:29.967,3,False
118,33,Custodian,2015-01-27T22:27:29.967,3,False
119,66,Autobiographer,2015-01-27T22:32:29.983,3,False
120,64,Autobiographer,2015-01-27T22:32:29.983,3,False
121,63,Autobiographer,2015-01-27T22:32:29.983,3,False
122,3,Editor,2015-01-27T22:32:29.983,3,False
123,3,Organizer,2015-01-27T22:32:29.983,3,False
124,71,Autobiographer,2015-01-27T22:37:30.070,3,False
125,70,Autobiographer,2015-01-27T22:37:30.070,3,False
126,69,Autobiographer,2015-01-27T22:37:30.070,3,False
127,68,Autobiographer,2015-01-27T22:37:30.070,3,False
128,17,Mortarboard,2015-01-27T22:34:27.603,3,False
129,56,Supporter,2015-01-27T22:37:30.070,3,False
130,70,Supporter,2015-01-27T22:37:30.070,3,False
131,38,Teacher,2015-01-27T22:37:30.070,3,False
132,57,Teacher,2015-01-27T22:37:30.070,3,False
133,39,Nice Answer,2015-01-27T22:42:30.687,3,False
134,76,Autobiographer,2015-01-27T22:42:30.687,3,False
135,75,Autobiographer,2015-01-27T22:42:30.687,3,False
136,74,Autobiographer,2015-01-27T22:42:30.687,3,False
137,73,Autobiographer,2015-01-27T22:42:30.687,3,False
138,72,Autobiographer,2015-01-27T22:42:30.687,3,False
139,38,Editor,2015-01-27T22:42:30.687,3,False
140,54,Student,2015-01-27T22:42:30.687,3,False
141,58,Student,2015-01-27T22:42:30.687,3,False
142,65,Student,2015-01-27T22:42:30.687,3,False
143,4,Nice Question,2015-01-27T22:47:30.683,3,False
144,77,Autobiographer,2015-01-27T22:47:30.683,3,False
145,24,Mortarboard,2015-01-27T22:43:57.183,3,False
146,76,Supporter,2015-01-27T22:47:30.683,3,False
147,80,Autobiographer,2015-01-27T22:52:30.677,3,False
148,79,Autobiographer,2015-01-27T22:52:30.677,3,False
149,68,Student,2015-01-27T22:52:30.677,3,False
150,75,Supporter,2015-01-27T22:52:30.677,3,False
151,82,Autobiographer,2015-01-27T22:57:48.450,3,False
152,81,Autobiographer,2015-01-27T22:57:48.450,3,False
153,75,Student,2015-01-27T22:57:48.450,3,False
154,79,Student,2015-01-27T22:57:48.450,3,False
155,38,Supporter,2015-01-27T22:57:48.450,3,False
156,77,Supporter,2015-01-27T22:57:48.450,3,False
157,31,Teacher,2015-01-27T22:57:48.450,3,False
158,46,Teacher,2015-01-27T22:57:48.450,3,False
159,76,Teacher,2015-01-27T22:57:48.450,3,False
160,79,Informed,2015-01-27T23:01:14.950,3,False
161,83,Autobiographer,2015-01-27T23:02:48.440,3,False
162,25,Custodian,2015-01-27T23:02:48.440,3,False
163,46,Suffrage,2015-01-27T23:07:48.760,3,False
164,59,Suffrage,2015-01-27T23:07:48.760,3,False
165,23,Teacher,2015-01-27T23:07:48.760,3,False
166,79,Custodian,2015-01-27T23:07:48.760,3,False
168,84,Autobiographer,2015-01-27T23:12:56.393,3,False
169,52,Student,2015-01-27T23:12:56.393,3,False
170,86,Autobiographer,2015-01-27T23:17:56.363,3,False
172,86,Supporter,2015-01-27T23:17:56.363,3,False
173,88,Autobiographer,2015-01-27T23:22:56.353,3,False
174,87,Autobiographer,2015-01-27T23:22:56.353,3,False
175,71,Supporter,2015-01-27T23:22:56.353,3,False
176,4,Quorum,2015-01-27T23:24:38.803,3,False
177,3,Quorum,2015-01-27T23:24:38.803,3,False
178,59,Quorum,2015-01-27T23:24:38.803,3,False
179,8,Quorum,2015-01-27T23:24:38.803,3,False
180,63,Quorum,2015-01-27T23:24:38.803,3,False
181,24,Quorum,2015-01-27T23:24:38.803,3,False
182,81,Precognitive,2015-01-27T23:24:38.803,3,False
183,80,Precognitive,2015-01-27T23:24:38.803,3,False
184,82,Precognitive,2015-01-27T23:24:38.803,3,False
185,62,Precognitive,2015-01-27T23:24:38.803,3,False
186,77,Precognitive,2015-01-27T23:24:38.803,3,False
187,79,Precognitive,2015-01-27T23:24:38.803,3,False
188,60,Precognitive,2015-01-27T23:24:38.803,3,False
189,90,Autobiographer,2015-01-27T23:29:23.663,3,False
190,75,Scholar,2015-01-27T23:29:23.663,3,False
191,90,Supporter,2015-01-27T23:29:23.663,3,False
192,86,Teacher,2015-01-27T23:29:23.663,3,False
193,91,Autobiographer,2015-01-27T23:39:25.123,3,False
194,92,Autobiographer,2015-01-27T23:44:26.133,3,False
195,79,Supporter,2015-01-27T23:44:26.133,3,False
196,93,Informed,2015-01-27T23:48:42.043,3,False
197,93,Autobiographer,2015-01-27T23:49:27.120,3,False
198,79,Scholar,2015-01-27T23:49:27.120,3,False
199,93,Supporter,2015-01-27T23:49:27.120,3,False
200,75,Custodian,2015-01-27T23:49:27.120,3,False
201,91,Teacher,2015-01-27T23:54:27.200,3,False
202,90,Informed,2015-01-27T23:55:19.717,3,False
204,86,Student,2015-01-28T00:04:12.400,3,False
205,90,Student,2015-01-28T00:04:12.400,3,False
206,90,Custodian,2015-01-28T00:04:12.400,3,False
207,76,Nice Answer,2015-01-28T00:09:12.277,3,False
208,59,Vox Populi,2015-01-28T00:19:12.427,3,False
209,75,Informed,2015-01-28T00:23:17.760,3,False
210,95,Autobiographer,2015-01-28T00:24:12.277,3,False
212,95,Supporter,2015-01-28T00:24:12.277,3,False
213,46,Quorum,2015-01-28T00:24:37.600,3,False
214,87,Quorum,2015-01-28T00:24:37.600,3,False
215,76,Enlightened,2015-01-28T00:29:12.297,2,False
216,91,Supporter,2015-01-28T00:29:12.297,3,False
217,31,Editor,2015-01-28T00:35:59.610,3,False
218,86,Editor,2015-01-28T00:45:59.583,3,False
219,31,Custodian,2015-01-28T00:45:59.583,3,False
220,97,Autobiographer,2015-01-28T00:50:59.593,3,False
221,97,Supporter,2015-01-28T00:50:59.593,3,False
223,99,Autobiographer,2015-01-28T01:07:26.120,3,False
224,98,Supporter,2015-01-28T01:07:26.120,3,False
225,87,Custodian,2015-01-28T01:07:26.120,3,False
226,80,Informed,2015-01-28T01:08:39.293,3,False
227,37,Supporter,2015-01-28T01:12:26.263,3,False
228,99,Supporter,2015-01-28T01:12:26.263,3,False
229,100,Autobiographer,2015-01-28T01:17:26.063,3,False
230,98,Precognitive,2015-01-28T01:24:37.463,3,False
231,100,Precognitive,2015-01-28T01:24:37.463,3,False
232,75,Editor,2015-01-28T01:27:26.083,3,False
233,95,Custodian,2015-01-28T01:27:26.083,3,False
234,22,Nice Question,2015-01-28T01:32:26.023,3,False
235,101,Autobiographer,2015-01-28T01:32:26.023,3,False
236,58,Supporter,2015-01-28T01:32:26.023,3,False
237,68,Supporter,2015-01-28T01:32:26.023,3,False
238,101,Supporter,2015-01-28T01:32:26.023,3,False
239,98,Teacher,2015-01-28T01:37:41.603,3,False
240,102,Autobiographer,2015-01-28T01:42:41.493,3,False
241,31,Commentator,2015-01-28T01:42:41.493,3,False
242,4,Critic,2015-01-28T01:52:41.560,3,False
243,75,Critic,2015-01-28T01:52:41.560,3,False
244,76,Critic,2015-01-28T01:52:41.560,3,False
245,91,Critic,2015-01-28T01:52:41.560,3,False
246,101,Critic,2015-01-28T01:52:41.560,3,False
247,80,Supporter,2015-01-28T01:57:41.590,3,False
248,75,Peer Pressure,2015-01-28T02:02:41.647,3,False
249,104,Autobiographer,2015-01-28T02:07:54.133,3,False
250,95,Student,2015-01-28T02:07:54.133,3,False
251,104,Supporter,2015-01-28T02:07:54.133,3,False
252,101,Teacher,2015-01-28T02:17:54.177,3,False
253,80,Quorum,2015-01-28T02:24:37.243,3,False
254,101,Precognitive,2015-01-28T02:24:37.243,3,False
255,31,Custodian,2015-01-28T02:38:40.733,3,False
256,80,Critic,2015-01-28T02:45:05.700,3,False
257,104,Critic,2015-01-28T02:45:05.700,3,False
258,1,Editor,2015-01-28T02:55:05.670,3,False
259,107,Autobiographer,2015-01-28T03:01:00.897,3,False
260,37,Editor,2015-01-28T03:01:00.897,3,False
261,4,Explainer,2015-01-28T03:05:44.057,3,False
262,109,Autobiographer,2015-01-28T03:12:53.757,3,False
263,108,Precognitive,2015-01-28T03:24:37.160,3,False
264,101,Student,2015-01-28T04:41:38.893,3,False
265,113,Autobiographer,2015-01-28T04:53:19.800,3,False
266,112,Supporter,2015-01-28T04:53:19.800,3,False
267,112,Precognitive,2015-01-28T05:27:51.653,3,False
268,86,Organizer,2015-01-28T05:27:51.840,3,False
269,16,Custodian,2015-01-28T05:27:51.840,3,False
271,101,Organizer,2015-01-28T05:32:51.823,3,False
272,101,Custodian,2015-01-28T05:32:51.823,3,False
273,114,Autobiographer,2015-01-28T05:37:51.550,3,False
274,101,Editor,2015-01-28T05:37:51.550,3,False
275,110,Student,2015-01-28T05:37:51.550,3,False
276,18,Supporter,2015-01-28T05:37:51.550,3,False
277,18,Custodian,2015-01-28T05:37:51.550,3,False
278,115,Autobiographer,2015-01-28T05:42:51.567,3,False
279,115,Supporter,2015-01-28T05:42:51.567,3,False
280,116,Autobiographer,2015-01-28T05:59:20.693,3,False
281,101,Explainer,2015-01-28T05:59:20.693,3,False
282,22,Supporter,2015-01-28T06:19:33.003,3,False
283,116,Precognitive,2015-01-28T06:27:52.103,3,False
284,117,Autobiographer,2015-01-28T06:35:39.007,3,False
285,118,Autobiographer,2015-01-28T06:40:39.163,3,False
286,98,Student,2015-01-28T07:05:02.987,3,False
287,119,Autobiographer,2015-01-28T07:15:02.813,3,False
289,48,Custodian,2015-01-28T07:30:02.817,3,False
290,15,Supporter,2015-01-28T07:37:23.767,3,False
291,18,Teacher,2015-01-28T07:37:23.767,3,False
292,16,Teacher,2015-01-28T07:42:23.737,3,False
294,16,Editor,2015-01-28T07:57:23.573,3,False
296,119,Supporter,2015-01-28T07:57:23.573,3,False
297,121,Autobiographer,2015-01-28T08:02:23.540,3,False
298,47,Organizer,2015-01-28T08:11:28.440,3,False
299,121,Supporter,2015-01-28T08:11:28.440,3,False
300,52,Custodian,2015-01-28T08:11:28.440,3,False
301,123,Autobiographer,2015-01-28T08:21:28.333,3,False
302,123,Precognitive,2015-01-28T08:27:53.113,3,False
303,124,Precognitive,2015-01-28T08:27:53.113,3,False
304,124,Autobiographer,2015-01-28T08:31:29.467,3,False
306,124,Supporter,2015-01-28T08:41:40.147,3,False
307,124,Custodian,2015-01-28T08:41:40.147,3,False
308,121,Critic,2015-01-28T08:46:40.070,3,False
309,80,Student,2015-01-28T08:51:40.050,3,False
310,125,Autobiographer,2015-01-28T09:16:49.360,3,False
311,125,Supporter,2015-01-28T09:16:49.360,3,False
312,126,Autobiographer,2015-01-28T09:26:49.603,3,False
313,8,Commentator,2015-01-28T09:26:49.603,3,False
314,127,Autobiographer,2015-01-28T09:31:49.393,3,False
315,127,Student,2015-01-28T09:43:15.453,3,False
316,127,Supporter,2015-01-28T09:43:15.453,3,False
317,8,Scholar,2015-01-28T09:53:15.353,3,False
318,130,Autobiographer,2015-01-28T10:18:38.073,3,False
319,130,Custodian,2015-01-28T10:18:38.073,3,False
320,16,Quorum,2015-01-28T10:27:51.497,3,False
321,130,Precognitive,2015-01-28T10:27:51.497,3,False
322,128,Precognitive,2015-01-28T10:27:51.497,3,False
323,46,Critic,2015-01-28T10:58:38.037,3,False
324,110,Scholar,2015-01-28T11:52:27.790,3,False
325,110,Supporter,2015-01-28T11:57:27.763,3,False
326,131,Supporter,2015-01-28T11:57:27.763,3,False
327,20,Teacher,2015-01-28T12:02:28.347,3,False
328,8,Critic,2015-01-28T12:27:33.400,3,False
329,124,Student,2015-01-28T12:27:33.400,3,False
330,131,Teacher,2015-01-28T12:32:33.427,3,False
331,127,Editor,2015-01-28T12:47:42.343,3,False
332,25,Scholar,2015-01-28T12:47:42.343,3,False
333,127,Teacher,2015-01-28T12:53:41.913,3,False
334,134,Autobiographer,2015-01-28T12:58:41.763,3,False
335,133,Autobiographer,2015-01-28T12:58:41.763,3,False
336,24,Commentator,2015-01-28T12:58:41.763,3,False
337,127,Scholar,2015-01-28T12:58:41.763,3,False
338,134,Supporter,2015-01-28T13:03:41.863,3,False
339,101,Mortarboard,2015-01-28T13:01:42.630,3,False
340,132,Teacher,2015-01-28T13:26:12.733,3,False
341,134,Precognitive,2015-01-28T13:27:51.960,3,False
342,135,Informed,2015-01-28T13:37:22.010,3,False
343,135,Autobiographer,2015-01-28T13:41:13.550,3,False
344,132,Supporter,2015-01-28T13:41:13.550,3,False
345,133,Supporter,2015-01-28T13:51:13.707,3,False
346,135,Supporter,2015-01-28T13:51:13.707,3,False
347,15,Organizer,2015-01-28T13:56:22.170,3,False
348,90,Custodian,2015-01-28T13:56:22.170,3,False
349,40,Supporter,2015-01-28T14:01:22.203,3,False
350,132,Custodian,2015-01-28T14:11:29.437,3,False
351,137,Autobiographer,2015-01-28T14:21:29.017,3,False
352,48,Quorum,2015-01-28T14:29:33.090,3,False
353,39,Nice Question,2015-01-28T14:29:33.087,3,False
354,138,Autobiographer,2015-01-28T14:29:33.087,3,False
355,139,Informed,2015-01-28T14:31:12.420,3,False
356,133,Teacher,2015-01-28T14:34:33.513,3,False
357,140,Autobiographer,2015-01-28T14:39:33.123,3,False
358,121,Scholar,2015-01-28T14:39:33.123,3,False
359,141,Autobiographer,2015-01-28T14:44:34.910,3,False
360,16,Mortarboard,2015-01-28T14:40:02.863,3,False
361,5,Supporter,2015-01-28T14:44:34.910,3,False
362,141,Supporter,2015-01-28T14:44:34.910,3,False
363,140,Student,2015-01-28T15:04:38.177,3,False
364,127,Mortarboard,2015-01-28T15:18:22.510,3,False
365,132,Autobiographer,2015-01-28T15:29:55.657,3,False
366,34,Editor,2015-01-28T15:29:55.657,3,False
367,57,Editor,2015-01-28T15:29:55.657,3,False
368,34,Teacher,2015-01-28T15:34:56.333,3,False
369,137,Critic,2015-01-28T15:39:56.140,3,False
370,137,Citizen Patrol,2015-01-28T15:41:08.953,3,False
371,144,Supporter,2015-01-28T15:49:57.317,3,False
372,137,Custodian,2015-01-28T15:54:57.363,3,False
373,137,Editor,2015-01-28T16:05:51.077,3,False
374,137,Custodian,2015-01-28T16:05:51.077,3,False
375,141,Custodian,2015-01-28T16:05:51.077,3,False
376,145,Autobiographer,2015-01-28T16:25:51.793,3,False
377,140,Editor,2015-01-28T16:30:51.077,3,False
378,146,Autobiographer,2015-01-28T16:37:20.827,3,False
379,140,Supporter,2015-01-28T16:37:20.827,3,False
380,147,Autobiographer,2015-01-28T16:47:20.133,3,False
381,145,Student,2015-01-28T16:52:21.303,3,False
382,65,Supporter,2015-01-28T16:52:21.303,3,False
383,137,Teacher,2015-01-28T16:52:21.303,3,False
384,23,Editor,2015-01-28T17:07:44.177,3,False
385,2,Supporter,2015-01-28T17:17:44.273,3,False
386,110,Custodian,2015-01-28T17:22:44.290,3,False
387,147,Teacher,2015-01-28T17:27:44.280,3,False
388,25,Quorum,2015-01-28T17:29:52.950,3,False
389,119,Quorum,2015-01-28T17:29:52.950,3,False
390,60,Quorum,2015-01-28T17:29:52.950,3,False
391,149,Autobiographer,2015-01-28T17:32:44.293,3,False
392,132,Custodian,2015-01-28T17:32:44.293,3,False
393,150,Autobiographer,2015-01-28T17:39:47.240,3,False
394,37,Teacher,2015-01-28T17:39:47.240,3,False
395,100,Teacher,2015-01-28T17:39:47.240,3,False
396,151,Autobiographer,2015-01-28T17:44:47.217,3,False
397,124,Organizer,2015-01-28T17:44:47.217,3,False
398,137,Custodian,2015-01-28T17:44:47.217,3,False
399,24,Nice Answer,2015-01-28T17:54:47.227,3,False
400,101,Nice Answer,2015-01-28T17:59:47.230,3,False
401,132,Mortarboard,2015-01-28T17:44:22.200,3,False
402,78,Supporter,2015-01-28T17:59:47.230,3,False
403,24,Enlightened,2015-01-28T18:04:47.377,2,False
404,121,Student,2015-01-28T18:04:47.377,3,False
405,152,Autobiographer,2015-01-28T18:09:47.293,3,False
406,152,Supporter,2015-01-28T18:09:47.293,3,False
407,141,Custodian,2015-01-28T18:09:47.293,3,False
408,2,Student,2015-01-28T18:14:47.497,3,False
409,78,Teacher,2015-01-28T18:14:47.497,3,False
410,156,Autobiographer,2015-01-28T18:19:47.310,3,False
411,155,Autobiographer,2015-01-28T18:19:47.310,3,False
412,154,Autobiographer,2015-01-28T18:19:47.310,3,False
413,153,Autobiographer,2015-01-28T18:19:47.310,3,False
414,156,Supporter,2015-01-28T18:19:47.310,3,False
415,110,Teacher,2015-01-28T18:19:47.310,3,False
416,101,Nice Answer,2015-01-28T18:24:47.207,3,False
417,159,Autobiographer,2015-01-28T18:24:47.207,3,False
418,158,Autobiographer,2015-01-28T18:24:47.207,3,False
419,149,Student,2015-01-28T18:24:47.207,3,False
420,158,Supporter,2015-01-28T18:24:47.207,3,False
421,141,Teacher,2015-01-28T18:24:47.207,3,False
423,161,Autobiographer,2015-01-28T18:52:16.270,3,False
424,162,Autobiographer,2015-01-28T18:57:16.263,3,False
425,101,Enlightened,2015-01-28T18:57:16.263,2,False
426,164,Autobiographer,2015-01-28T19:07:16.310,3,False
427,101,Nice Answer,2015-01-28T19:29:44.807,3,False
428,100,Supporter,2015-01-28T19:29:44.807,3,False
429,165,Supporter,2015-01-28T19:29:44.807,3,False
430,37,Custodian,2015-01-28T19:29:44.807,3,False
431,165,Precognitive,2015-01-28T19:29:56.030,3,False
432,166,Autobiographer,2015-01-28T19:34:45.160,3,False
433,166,Informed,2015-01-28T19:36:13.497,3,False
434,110,Nice Question,2015-01-28T19:39:44.813,3,False
435,101,Enlightened,2015-01-28T19:39:44.813,2,False
436,166,Supporter,2015-01-28T19:39:44.813,3,False
437,168,Autobiographer,2015-01-28T19:44:44.900,3,False
438,76,Commentator,2015-01-28T19:44:44.900,3,False
439,2,Scholar,2015-01-28T19:44:44.900,3,False
440,168,Supporter,2015-01-28T19:44:44.900,3,False
441,141,Editor,2015-01-28T19:54:44.863,3,False
442,166,Student,2015-01-28T19:54:44.863,3,False
443,151,Supporter,2015-01-28T20:01:14.957,3,False
444,169,Supporter,2015-01-28T20:06:22.870,3,False
445,8,Teacher,2015-01-28T20:16:22.923,3,False
446,46,Vox Populi,2015-01-28T20:38:50.510,3,False
447,18,Custodian,2015-01-28T20:53:50.690,3,False
448,170,Autobiographer,2015-01-28T21:06:48.833,3,False
449,149,Supporter,2015-01-28T21:06:48.833,3,False
450,171,Autobiographer,2015-01-28T21:11:48.760,3,False
451,48,Editor,2015-01-28T21:11:48.760,3,False
452,2,Suffrage,2015-01-28T21:11:48.760,3,False
453,18,Editor,2015-01-28T21:26:48.783,3,False
454,31,Organizer,2015-01-28T21:26:48.783,3,False
455,17,Supporter,2015-01-28T21:26:48.783,3,False
456,137,Custodian,2015-01-28T21:26:48.783,3,False
457,137,Custodian,2015-01-28T21:26:48.783,3,False
458,171,Precognitive,2015-01-28T21:29:57.767,3,False
459,17,Commentator,2015-01-28T21:38:38.743,3,False
460,100,Mortarboard,2015-01-28T21:37:37.923,3,False
461,110,Mortarboard,2015-01-28T21:37:29.923,3,False
462,166,Scholar,2015-01-28T21:58:39.090,3,False
463,169,Student,2015-01-28T21:58:39.090,3,False
464,141,Suffrage,2015-01-28T22:03:39.850,3,False
465,75,Citizen Patrol,2015-01-28T22:11:34.693,3,False
466,110,Commentator,2015-01-28T22:14:51.230,3,False
467,149,Citizen Patrol,2015-01-28T22:17:09.440,3,False
468,175,Autobiographer,2015-01-28T22:34:55.277,3,False
469,44,Scholar,2015-01-28T22:34:55.277,3,False
470,14,Supporter,2015-01-28T22:44:58.547,3,False
471,17,Nice Answer,2015-01-28T22:54:58.200,3,False
472,86,Nice Answer,2015-01-28T22:54:58.200,3,False
473,52,Nice Question,2015-01-28T22:54:58.200,3,False
475,5,Student,2015-01-28T22:54:58.200,3,False
476,75,Teacher,2015-01-28T22:54:58.200,3,False
477,76,Mortarboard,2015-01-28T22:52:16.870,3,False
478,19,Teacher,2015-01-28T23:04:58.197,3,False
479,14,Critic,2015-01-28T23:36:27.720,3,False
480,19,Critic,2015-01-28T23:36:27.720,3,False
481,78,Critic,2015-01-28T23:36:27.720,3,False
482,100,Editor,2015-01-28T23:59:06.117,3,False
483,17,Enlightened,2015-01-29T00:20:46.470,2,False
484,175,Supporter,2015-01-29T00:55:57.470,3,False
485,132,Nice Answer,2015-01-29T01:21:00.350,3,False
486,110,Nice Question,2015-01-29T01:21:00.350,3,False
487,58,Scholar,2015-01-29T01:53:15.383,3,False
488,19,Informed,2015-01-29T02:04:08.003,3,False
489,177,Autobiographer,2015-01-29T02:08:26.177,3,False
490,19,Commentator,2015-01-29T02:13:26.153,3,False
491,178,Autobiographer,2015-01-29T02:58:15.227,3,False
492,179,Autobiographer,2015-01-29T04:14:36.390,3,False
493,179,Supporter,2015-01-29T04:14:36.390,3,False
494,17,Informed,2015-01-29T04:21:38.257,3,False
495,17,Citizen Patrol,2015-01-29T04:23:18.803,3,False
496,17,Editor,2015-01-29T04:24:36.377,3,False
497,17,Cleanup,2015-01-29T04:30:11.200,3,False
498,17,Critic,2015-01-29T04:30:11.200,3,False
499,17,Custodian,2015-01-29T04:30:11.200,3,False
500,17,Custodian,2015-01-29T04:30:11.200,3,False
501,17,Custodian,2015-01-29T04:30:11.200,3,False
502,17,Custodian,2015-01-29T04:30:11.200,3,False
